category_min_id,week_num,region,cl_cnt
169,3,Tokyo,276
169,4,Niigata,2059
169,4,Tokyo,277
169,5,Niigata,2186
169,5,Tokyo,346
169,6,Niigata,1748
169,6,Tokyo,309
169,7,Niigata,1787
169,7,Tokyo,313
169,8,Niigata,1592
169,8,Tokyo,236
169,9,Niigata,2038
169,9,Tokyo,248
169,10,Niigata,2058
169,10,Tokyo,302
169,11,Niigata,2107
169,11,Tokyo,263
169,12,Niigata,2150
169,12,Tokyo,284
169,13,Niigata,1942
169,13,Tokyo,260
169,14,Niigata,2432
169,14,Tokyo,296
169,15,Niigata,2304
169,15,Tokyo,270
169,16,Niigata,2134
169,16,Tokyo,201
169,17,Niigata,1857
169,17,Tokyo,211
169,18,Niigata,1864
169,18,Tokyo,156
169,19,Niigata,3830
169,19,Tokyo,324
169,20,Niigata,5920
169,20,Tokyo,348
169,21,Niigata,3508
169,21,Tokyo,347
169,22,Niigata,2883
169,22,Tokyo,300
169,23,Niigata,2441
169,23,Tokyo,256
169,24,Niigata,1577
169,24,Tokyo,242
169,25,Niigata,1868
169,25,Tokyo,353
169,26,Niigata,1856
169,26,Tokyo,281
169,27,Niigata,1415
169,27,Tokyo,357
169,28,Niigata,1071
169,28,Tokyo,293
169,29,Niigata,949
169,29,Tokyo,306
169,30,Niigata,1156
169,30,Tokyo,292
169,31,Niigata,916
169,31,Tokyo,280
169,32,Niigata,977
169,32,Tokyo,243
169,33,Niigata,1973
169,33,Tokyo,288
169,34,Niigata,1354
169,34,Tokyo,361
169,35,Niigata,1381
169,35,Tokyo,338
169,36,Niigata,1310
169,36,Tokyo,338
169,37,Niigata,1214
169,37,Tokyo,337
169,38,Niigata,1226
169,38,Tokyo,333
169,39,Niigata,1048
169,39,Tokyo,387
169,40,Niigata,1353
169,40,Tokyo,260
169,41,Niigata,904
169,41,Tokyo,269
169,42,Niigata,1001
169,42,Tokyo,308
169,43,Niigata,944
169,43,Tokyo,181
169,44,Niigata,895
169,44,Tokyo,239
169,45,Niigata,944
169,45,Tokyo,244
169,46,Niigata,832
169,46,Tokyo,246
170,1,Tokyo,4353
170,2,Tokyo,5557
170,3,Tokyo,5565
170,4,Tokyo,5910
170,5,Tokyo,6320
170,6,Tokyo,5565
170,7,Tokyo,5656
170,8,Tokyo,5605
170,9,Tokyo,6143
170,10,Tokyo,6077
170,11,Tokyo,6558
170,12,Tokyo,6160
170,13,Tokyo,6755
170,14,Tokyo,7650
170,15,Tokyo,6719
170,16,Tokyo,6087
170,17,Tokyo,5499
170,18,Tokyo,3915
170,19,Tokyo,5684
170,20,Tokyo,6036
170,21,Tokyo,5581
170,22,Tokyo,5582
170,23,Tokyo,5381
170,24,Tokyo,5050
170,25,Tokyo,4322
170,26,Tokyo,4316
170,27,Tokyo,4391
170,28,Tokyo,4334
170,29,Tokyo,4306
170,30,Tokyo,4314
170,31,Tokyo,4360
170,32,Tokyo,3900
170,33,Tokyo,4005
170,34,Tokyo,4773
170,35,Tokyo,5343
170,36,Tokyo,6284
170,37,Niigata,269
170,37,Tokyo,5912
170,38,Niigata,311
170,38,Tokyo,6086
170,39,Niigata,460
170,39,Tokyo,6585
170,40,Niigata,359
170,40,Tokyo,4680
170,41,Niigata,521
170,41,Tokyo,4693
170,42,Niigata,267
170,42,Tokyo,4707
170,43,Niigata,216
170,43,Tokyo,4290
170,44,Niigata,46
170,44,Tokyo,4088
170,45,Niigata,144
170,45,Tokyo,4635
170,46,Niigata,115
170,46,Tokyo,4674
171,1,Niigata,591
171,1,Tokyo,1475
171,2,Niigata,900
171,2,Tokyo,1772
171,3,Niigata,7152
171,3,Tokyo,1551
171,4,Niigata,1121
171,4,Tokyo,1868
171,5,Niigata,643
171,5,Tokyo,2648
171,6,Niigata,927
171,6,Tokyo,2284
171,7,Niigata,889
171,7,Tokyo,1771
171,8,Niigata,1102
171,8,Tokyo,2091
171,9,Niigata,2534
171,9,Tokyo,4344
171,10,Niigata,5463
171,10,Tokyo,2517
171,11,Niigata,1965
171,11,Tokyo,6261
171,12,Niigata,597
171,12,Tokyo,6125
171,13,Niigata,475
171,13,Tokyo,5979
171,14,Niigata,1781
171,14,Tokyo,4950
171,15,Niigata,5825
171,15,Tokyo,2944
171,16,Niigata,5597
171,16,Tokyo,3243
171,17,Niigata,2388
171,17,Tokyo,1850
171,18,Niigata,1050
171,18,Tokyo,970
171,19,Niigata,1403
171,19,Tokyo,4908
171,20,Niigata,1483
171,20,Tokyo,4338
171,21,Niigata,1449
171,21,Tokyo,2657
171,22,Niigata,1753
171,22,Tokyo,2911
171,23,Niigata,2474
171,23,Tokyo,3881
171,24,Niigata,2923
171,24,Tokyo,3144
171,25,Niigata,3197
171,25,Tokyo,2547
171,26,Niigata,2727
171,26,Tokyo,2693
171,27,Niigata,2262
171,27,Tokyo,2214
171,28,Niigata,1898
171,28,Tokyo,2208
171,29,Niigata,1910
171,29,Tokyo,2170
171,30,Niigata,2076
171,30,Tokyo,2282
171,31,Niigata,1932
171,31,Tokyo,2076
171,32,Niigata,1889
171,32,Tokyo,1964
171,33,Niigata,2062
171,33,Tokyo,2315
171,34,Niigata,1923
171,34,Tokyo,2244
171,35,Niigata,1869
171,35,Tokyo,1839
171,36,Niigata,1880
171,36,Tokyo,1946
171,37,Niigata,1977
171,37,Tokyo,1953
171,38,Niigata,1939
171,38,Tokyo,1989
171,39,Niigata,1914
171,39,Tokyo,1650
171,40,Niigata,1870
171,40,Tokyo,1949
171,41,Niigata,2276
171,41,Tokyo,2029
171,42,Niigata,2005
171,42,Tokyo,1945
171,43,Niigata,1665
171,43,Tokyo,1766
171,44,Niigata,1533
171,44,Tokyo,1821
171,45,Niigata,1293
171,45,Tokyo,1585
171,46,Niigata,1094
171,46,Tokyo,1475
172,1,Niigata,31
172,1,Tokyo,428
172,2,Niigata,23
172,2,Tokyo,480
172,3,Niigata,35
172,3,Tokyo,460
172,4,Niigata,30
172,4,Tokyo,455
172,5,Niigata,42
172,5,Tokyo,409
172,6,Niigata,34
172,6,Tokyo,10873
172,7,Niigata,43
172,7,Tokyo,18292
172,8,Niigata,46
172,8,Tokyo,12475
172,9,Niigata,60
172,9,Tokyo,11275
172,10,Niigata,54
172,10,Tokyo,10099
172,11,Niigata,43
172,11,Tokyo,6238
172,12,Niigata,31
172,12,Tokyo,3947
172,13,Niigata,40
172,13,Tokyo,3567
172,14,Niigata,54
172,14,Tokyo,4979
172,15,Niigata,47
172,15,Tokyo,3847
172,16,Niigata,57
172,16,Tokyo,2763
172,17,Niigata,69
172,17,Tokyo,741
172,18,Niigata,43
172,18,Tokyo,749
172,19,Niigata,52
172,19,Tokyo,1574
172,20,Niigata,39
172,20,Tokyo,2062
172,21,Niigata,50
172,21,Tokyo,1351
172,22,Niigata,52
172,22,Tokyo,1974
172,23,Niigata,45
172,23,Tokyo,2431
172,24,Niigata,222
172,24,Tokyo,3175
172,25,Niigata,698
172,25,Tokyo,620
172,26,Niigata,338
172,26,Tokyo,442
172,27,Niigata,420
172,27,Tokyo,470
172,28,Niigata,331
172,28,Tokyo,424
172,29,Niigata,323
172,29,Tokyo,475
172,30,Niigata,327
172,30,Tokyo,450
172,31,Niigata,273
172,31,Tokyo,483
172,32,Niigata,248
172,32,Tokyo,495
172,33,Niigata,300
172,33,Tokyo,550
172,34,Niigata,402
172,34,Tokyo,699
172,35,Niigata,396
172,35,Tokyo,625
172,36,Niigata,335
172,36,Tokyo,658
172,37,Niigata,440
172,37,Tokyo,584
172,38,Niigata,500
172,38,Tokyo,826
172,39,Niigata,655
172,39,Tokyo,684
172,40,Niigata,563
172,40,Tokyo,711
172,41,Niigata,713
172,41,Tokyo,656
172,42,Niigata,447
172,42,Tokyo,619
172,43,Niigata,371
172,43,Tokyo,573
172,44,Niigata,223
172,44,Tokyo,632
172,45,Niigata,291
172,45,Tokyo,730
172,46,Niigata,294
172,46,Tokyo,601
173,1,Niigata,218
173,1,Tokyo,237
173,2,Niigata,317
173,2,Tokyo,281
173,3,Niigata,332
173,3,Tokyo,297
173,4,Niigata,287
173,4,Tokyo,298
173,5,Niigata,753
173,5,Tokyo,327
173,6,Niigata,1540
173,6,Tokyo,303
173,7,Niigata,1378
173,7,Tokyo,305
173,8,Niigata,1079
173,8,Tokyo,288
173,9,Niigata,1150
173,9,Tokyo,259
173,10,Niigata,4185
173,10,Tokyo,231
173,11,Niigata,1855
173,11,Tokyo,255
173,12,Niigata,625
173,12,Tokyo,275
173,13,Niigata,518
173,13,Tokyo,237
173,14,Niigata,510
173,14,Tokyo,372
173,15,Niigata,328
173,15,Tokyo,451
173,16,Niigata,337
173,16,Tokyo,276
173,17,Niigata,274
173,17,Tokyo,218
173,18,Niigata,243
173,18,Tokyo,184
173,19,Niigata,462
173,19,Tokyo,255
173,20,Niigata,408
173,20,Tokyo,323
173,21,Niigata,342
173,21,Tokyo,600
173,22,Niigata,310
173,22,Tokyo,221
173,23,Niigata,620
173,23,Tokyo,388
173,24,Niigata,743
173,24,Tokyo,777
173,25,Niigata,762
173,25,Tokyo,842
173,26,Niigata,857
173,26,Tokyo,674
173,27,Niigata,633
173,27,Tokyo,675
173,28,Niigata,773
173,28,Tokyo,675
173,29,Niigata,793
173,29,Tokyo,690
173,30,Niigata,852
173,30,Tokyo,693
173,31,Niigata,1001
173,31,Tokyo,726
173,32,Niigata,970
173,32,Tokyo,691
173,33,Niigata,1061
173,33,Tokyo,770
173,34,Niigata,928
173,34,Tokyo,760
173,35,Niigata,832
173,35,Tokyo,692
173,36,Niigata,904
173,36,Tokyo,752
173,37,Niigata,856
173,37,Tokyo,710
173,38,Niigata,757
173,38,Tokyo,772
173,39,Niigata,757
173,39,Tokyo,735
173,40,Niigata,778
173,40,Tokyo,775
173,41,Niigata,760
173,41,Tokyo,736
173,42,Niigata,768
173,42,Tokyo,724
173,43,Niigata,693
173,43,Tokyo,686
173,44,Niigata,745
173,44,Tokyo,722
173,45,Niigata,648
173,45,Tokyo,681
173,46,Niigata,672
173,46,Tokyo,595
174,1,Niigata,1304
174,1,Tokyo,3063
174,2,Niigata,1578
174,2,Tokyo,3519
174,3,Niigata,1585
174,3,Tokyo,4032
174,4,Niigata,1419
174,4,Tokyo,3880
174,5,Niigata,1522
174,5,Tokyo,3981
174,6,Niigata,1503
174,6,Tokyo,3724
174,7,Niigata,1511
174,7,Tokyo,4049
174,8,Niigata,1573
174,8,Tokyo,3922
174,9,Niigata,1490
174,9,Tokyo,4481
174,10,Niigata,1257
174,10,Tokyo,4014
174,11,Niigata,1191
174,11,Tokyo,3313
174,12,Niigata,1242
174,12,Tokyo,3283
174,13,Niigata,1250
174,13,Tokyo,3426
174,14,Niigata,1315
174,14,Tokyo,4356
174,15,Niigata,1302
174,15,Tokyo,3759
174,16,Niigata,1207
174,16,Tokyo,3442
174,17,Niigata,1217
174,17,Tokyo,3267
174,18,Niigata,865
174,18,Tokyo,2734
174,19,Niigata,1181
174,19,Tokyo,3642
174,20,Niigata,1916
174,20,Tokyo,3307
174,21,Niigata,1037
174,21,Tokyo,3040
174,22,Niigata,1035
174,22,Tokyo,3364
174,23,Niigata,1073
174,23,Tokyo,3302
174,24,Niigata,864
174,24,Tokyo,3159
174,25,Niigata,837
174,25,Tokyo,3033
174,26,Niigata,777
174,26,Tokyo,3007
174,27,Niigata,887
174,27,Tokyo,3194
174,28,Niigata,720
174,28,Tokyo,4534
174,29,Niigata,738
174,29,Tokyo,5179
174,30,Niigata,11422
174,30,Tokyo,4801
174,31,Niigata,698
174,31,Tokyo,2776
174,32,Niigata,566
174,32,Tokyo,2204
174,33,Niigata,693
174,33,Tokyo,3291
174,34,Niigata,763
174,34,Tokyo,4049
174,35,Niigata,704
174,35,Tokyo,4298
174,36,Niigata,759
174,36,Tokyo,4162
174,37,Niigata,764
174,37,Tokyo,4047
174,38,Niigata,646
174,38,Tokyo,4196
174,39,Niigata,646
174,39,Tokyo,4225
174,40,Niigata,665
174,40,Tokyo,4171
174,41,Niigata,552
174,41,Tokyo,4462
174,42,Niigata,732
174,42,Tokyo,3972
174,43,Niigata,683
174,43,Tokyo,3918
174,44,Niigata,559
174,44,Tokyo,3462
174,45,Niigata,692
174,45,Tokyo,4083
174,46,Niigata,816
174,46,Tokyo,3781
175,1,Niigata,555
175,1,Tokyo,27717
175,2,Niigata,809
175,2,Tokyo,36347
175,3,Niigata,865
175,3,Tokyo,38951
175,4,Niigata,946
175,4,Tokyo,38623
175,5,Niigata,892
175,5,Tokyo,40439
175,6,Niigata,896
175,6,Tokyo,38681
175,7,Niigata,300
175,7,Tokyo,37064
175,8,Niigata,254
175,8,Tokyo,38105
175,9,Niigata,281
175,9,Tokyo,37333
175,10,Niigata,288
175,10,Tokyo,37110
175,11,Niigata,276
175,11,Tokyo,33211
175,12,Niigata,359
175,12,Tokyo,31721
175,13,Niigata,230
175,13,Tokyo,32733
175,14,Niigata,306
175,14,Tokyo,34823
175,15,Niigata,229
175,15,Tokyo,34325
175,16,Niigata,267
175,16,Tokyo,34170
175,17,Niigata,276
175,17,Tokyo,31979
175,18,Niigata,146
175,18,Tokyo,23293
175,19,Niigata,285
175,19,Tokyo,39263
175,20,Niigata,302
175,20,Tokyo,40140
175,21,Niigata,313
175,21,Tokyo,34975
175,22,Niigata,284
175,22,Tokyo,34730
175,23,Niigata,263
175,23,Tokyo,35103
175,24,Niigata,265
175,24,Tokyo,33767
175,25,Niigata,325
175,25,Tokyo,31798
175,26,Niigata,298
175,26,Tokyo,31024
175,27,Niigata,257
175,27,Tokyo,30392
175,28,Niigata,284
175,28,Tokyo,28759
175,29,Niigata,245
175,29,Tokyo,28022
175,30,Niigata,273
175,30,Tokyo,30234
175,31,Niigata,268
175,31,Tokyo,30397
175,32,Niigata,225
175,32,Tokyo,25836
175,33,Niigata,286
175,33,Tokyo,25704
175,34,Niigata,323
175,34,Tokyo,29749
175,35,Niigata,306
175,35,Tokyo,31680
175,36,Niigata,309
175,36,Tokyo,36242
175,37,Niigata,274
175,37,Tokyo,33899
175,38,Niigata,300
175,38,Tokyo,32515
175,39,Niigata,326
175,39,Tokyo,32565
175,40,Niigata,328
175,40,Tokyo,33628
175,41,Niigata,345
175,41,Tokyo,31295
175,42,Niigata,260
175,42,Tokyo,30652
175,43,Niigata,191
175,43,Tokyo,29718
175,44,Niigata,185
175,44,Tokyo,27611
175,45,Niigata,271
175,45,Tokyo,30201
175,46,Niigata,233
175,46,Tokyo,29876
176,1,Niigata,6
176,1,Tokyo,15
176,2,Tokyo,11
176,3,Tokyo,25
176,4,Niigata,1
176,4,Tokyo,19
176,5,Tokyo,18
176,6,Niigata,6
176,6,Tokyo,26
176,7,Niigata,2
176,7,Tokyo,24
176,8,Tokyo,21
176,9,Tokyo,27
176,10,Tokyo,20
176,11,Niigata,4
176,11,Tokyo,20
176,12,Niigata,1
176,12,Tokyo,17
176,13,Niigata,1
176,13,Tokyo,15
176,14,Niigata,2
176,14,Tokyo,14
176,15,Tokyo,19
176,16,Tokyo,11
176,17,Niigata,1
176,17,Tokyo,16
176,18,Niigata,1
176,18,Tokyo,9
176,19,Tokyo,21
176,20,Niigata,1
176,20,Tokyo,21
176,21,Niigata,4
176,21,Tokyo,13
176,22,Niigata,5
176,22,Tokyo,12
176,23,Niigata,3
176,23,Tokyo,9
176,24,Niigata,5
176,24,Tokyo,14
176,25,Tokyo,15
176,26,Niigata,2
176,26,Tokyo,14
176,27,Tokyo,14
176,28,Niigata,1
176,28,Tokyo,8
176,29,Niigata,3
176,29,Tokyo,10
176,30,Niigata,6
176,30,Tokyo,11
176,31,Niigata,1
176,31,Tokyo,11
176,32,Tokyo,13
176,33,Niigata,4
176,33,Tokyo,9
176,34,Niigata,6
176,34,Tokyo,9
176,35,Niigata,2
176,35,Tokyo,20
176,36,Tokyo,14
176,37,Niigata,2
176,37,Tokyo,16
176,38,Niigata,3
176,38,Tokyo,19
176,39,Tokyo,19
176,40,Tokyo,22
176,41,Niigata,5
176,41,Tokyo,18
176,42,Niigata,2
176,42,Tokyo,14
176,43,Niigata,1
176,43,Tokyo,16
176,44,Niigata,2
176,44,Tokyo,6
176,45,Tokyo,8
176,46,Niigata,3
176,46,Tokyo,26
177,2,Niigata,1
177,4,Niigata,6
177,7,Niigata,2
177,9,Niigata,2
177,10,Niigata,1
177,13,Niigata,1
177,17,Niigata,4
177,19,Niigata,2
177,20,Niigata,1
177,21,Niigata,3
177,22,Niigata,8
177,29,Niigata,1
177,34,Niigata,1
177,35,Niigata,4
177,41,Niigata,2
177,43,Niigata,2
178,1,Niigata,25
178,1,Tokyo,2319
178,2,Niigata,30
178,2,Tokyo,3358
178,3,Niigata,20
178,3,Tokyo,2985
178,4,Niigata,20
178,4,Tokyo,2747
178,5,Niigata,8
178,5,Tokyo,2874
178,6,Niigata,20
178,6,Tokyo,2772
178,7,Niigata,22
178,7,Tokyo,2651
178,8,Niigata,19
178,8,Tokyo,2809
178,9,Niigata,28
178,9,Tokyo,2558
178,10,Niigata,33
178,10,Tokyo,2448
178,11,Niigata,21
178,11,Tokyo,2285
178,12,Niigata,22
178,12,Tokyo,2338
178,13,Niigata,18
178,13,Tokyo,2425
178,14,Niigata,21
178,14,Tokyo,2377
178,15,Niigata,23
178,15,Tokyo,2452
178,16,Niigata,26
178,16,Tokyo,2525
178,17,Niigata,14
178,17,Tokyo,2084
178,18,Niigata,34
178,18,Tokyo,1686
178,19,Niigata,32
178,19,Tokyo,2209
178,20,Niigata,43
178,20,Tokyo,2073
178,21,Niigata,40
178,21,Tokyo,2174
178,22,Niigata,11
178,22,Tokyo,2264
178,23,Niigata,18
178,23,Tokyo,2166
178,24,Niigata,62
178,24,Tokyo,2171
178,25,Niigata,67
178,25,Tokyo,1950
178,26,Niigata,32
178,26,Tokyo,1895
178,27,Niigata,20
178,27,Tokyo,1884
178,28,Niigata,20
178,28,Tokyo,1804
178,29,Niigata,18
178,29,Tokyo,1622
178,30,Niigata,13
178,30,Tokyo,1686
178,31,Niigata,8
178,31,Tokyo,1667
178,32,Niigata,6
178,32,Tokyo,1466
178,33,Niigata,68
178,33,Tokyo,1847
178,34,Niigata,67
178,34,Tokyo,1936
178,35,Niigata,38
178,35,Tokyo,2107
178,36,Niigata,3
178,36,Tokyo,2200
178,37,Niigata,27
178,37,Tokyo,2060
178,38,Niigata,71
178,38,Tokyo,1898
178,39,Niigata,53
178,39,Tokyo,2037
178,40,Niigata,49
178,40,Tokyo,1949
178,41,Niigata,90
178,41,Tokyo,1889
178,42,Niigata,269
178,42,Tokyo,1845
178,43,Niigata,175
178,43,Tokyo,1990
178,44,Niigata,239
178,44,Tokyo,1849
178,45,Niigata,38
178,45,Tokyo,1806
178,46,Niigata,6
178,46,Tokyo,1740
179,1,Tokyo,650
179,2,Tokyo,955
179,3,Tokyo,1135
179,4,Tokyo,1047
179,5,Tokyo,950
179,6,Tokyo,708
179,7,Tokyo,595
179,8,Tokyo,783
179,9,Tokyo,642
179,10,Tokyo,544
179,11,Tokyo,513
179,12,Tokyo,665
179,13,Tokyo,540
179,14,Tokyo,773
179,15,Tokyo,1064
179,16,Tokyo,950
179,17,Tokyo,735
179,18,Tokyo,677
179,19,Tokyo,3303
179,20,Tokyo,1978
179,21,Tokyo,673
179,22,Tokyo,597
179,23,Tokyo,1316
179,24,Tokyo,1364
179,25,Tokyo,1229
179,26,Tokyo,1252
179,27,Tokyo,1002
179,28,Tokyo,690
179,29,Tokyo,667
179,30,Tokyo,686
179,31,Tokyo,809
179,32,Tokyo,1202
179,33,Tokyo,738
179,34,Tokyo,782
179,35,Tokyo,965
179,36,Tokyo,927
179,37,Tokyo,877
179,38,Tokyo,853
179,39,Tokyo,826
179,40,Tokyo,811
179,41,Tokyo,728
179,42,Tokyo,695
179,43,Tokyo,755
179,44,Tokyo,768
179,45,Tokyo,803
179,46,Tokyo,688
180,1,Niigata,9
180,1,Tokyo,1263
180,2,Niigata,23
180,2,Tokyo,1751
180,3,Niigata,10
180,3,Tokyo,3575
180,4,Niigata,17
180,4,Tokyo,1720
180,5,Niigata,18
180,5,Tokyo,1727
180,6,Niigata,13
180,6,Tokyo,1722
180,7,Niigata,37
180,7,Tokyo,1658
180,8,Niigata,49
180,8,Tokyo,1899
180,9,Niigata,36
180,9,Tokyo,2079
180,10,Niigata,11
180,10,Tokyo,2229
180,11,Niigata,18
180,11,Tokyo,2045
180,12,Niigata,19
180,12,Tokyo,1952
180,13,Niigata,41
180,13,Tokyo,2093
180,14,Niigata,48
180,14,Tokyo,2216
180,15,Niigata,28
180,15,Tokyo,1937
180,16,Niigata,29
180,16,Tokyo,1907
180,17,Niigata,11
180,17,Tokyo,1845
180,18,Niigata,25
180,18,Tokyo,1485
180,19,Niigata,30
180,19,Tokyo,6088
180,20,Niigata,128
180,20,Tokyo,6023
180,21,Niigata,256
180,21,Tokyo,3297
180,22,Niigata,360
180,22,Tokyo,2620
180,23,Niigata,430
180,23,Tokyo,1935
180,24,Niigata,497
180,24,Tokyo,1434
180,25,Niigata,467
180,25,Tokyo,1378
180,26,Niigata,450
180,26,Tokyo,1354
180,27,Niigata,336
180,27,Tokyo,1276
180,28,Niigata,383
180,28,Tokyo,1283
180,29,Niigata,451
180,29,Tokyo,1283
180,30,Niigata,5839
180,30,Tokyo,1307
180,31,Niigata,492
180,31,Tokyo,1363
180,32,Niigata,476
180,32,Tokyo,1168
180,33,Niigata,483
180,33,Tokyo,1632
180,34,Niigata,485
180,34,Tokyo,1432
180,35,Niigata,466
180,35,Tokyo,1616
180,36,Niigata,446
180,36,Tokyo,1581
180,37,Niigata,475
180,37,Tokyo,1431
180,38,Niigata,532
180,38,Tokyo,1271
180,39,Niigata,475
180,39,Tokyo,1347
180,40,Niigata,515
180,40,Tokyo,1500
180,41,Niigata,506
180,41,Tokyo,1287
180,42,Niigata,525
180,42,Tokyo,1192
180,43,Niigata,526
180,43,Tokyo,1288
180,44,Niigata,542
180,44,Tokyo,1215
180,45,Niigata,445
180,45,Tokyo,1443
180,46,Niigata,481
180,46,Tokyo,1383
181,1,Niigata,409
181,1,Tokyo,313
181,2,Niigata,491
181,2,Tokyo,443
181,3,Niigata,553
181,3,Tokyo,2354
181,4,Niigata,490
181,4,Tokyo,445
181,5,Niigata,627
181,5,Tokyo,471
181,6,Niigata,608
181,6,Tokyo,535
181,7,Niigata,580
181,7,Tokyo,496
181,8,Niigata,707
181,8,Tokyo,580
181,9,Niigata,594
181,9,Tokyo,635
181,10,Niigata,728
181,10,Tokyo,702
181,11,Niigata,718
181,11,Tokyo,626
181,12,Niigata,644
181,12,Tokyo,615
181,13,Niigata,646
181,13,Tokyo,693
181,14,Niigata,635
181,14,Tokyo,745
181,15,Niigata,531
181,15,Tokyo,570
181,16,Niigata,564
181,16,Tokyo,478
181,17,Niigata,465
181,17,Tokyo,479
181,18,Niigata,345
181,18,Tokyo,449
181,19,Niigata,630
181,19,Tokyo,1707
181,20,Niigata,1396
181,20,Tokyo,3999
181,21,Niigata,1084
181,21,Tokyo,1824
181,22,Niigata,1239
181,22,Tokyo,1064
181,23,Niigata,1643
181,23,Tokyo,634
181,24,Niigata,1640
181,24,Tokyo,439
181,25,Niigata,1615
181,25,Tokyo,386
181,26,Niigata,1587
181,26,Tokyo,466
181,27,Niigata,1327
181,27,Tokyo,406
181,28,Niigata,1281
181,28,Tokyo,415
181,29,Niigata,1317
181,29,Tokyo,374
181,30,Niigata,1435
181,30,Tokyo,339
181,31,Niigata,1455
181,31,Tokyo,371
181,32,Niigata,1376
181,32,Tokyo,390
181,33,Niigata,1578
181,33,Tokyo,563
181,34,Niigata,1479
181,34,Tokyo,438
181,35,Niigata,1478
181,35,Tokyo,451
181,36,Niigata,1664
181,36,Tokyo,515
181,37,Niigata,1565
181,37,Tokyo,471
181,38,Niigata,1407
181,38,Tokyo,394
181,39,Niigata,1358
181,39,Tokyo,454
181,40,Niigata,1614
181,40,Tokyo,484
181,41,Niigata,1501
181,41,Tokyo,373
181,42,Niigata,1476
181,42,Tokyo,370
181,43,Niigata,1403
181,43,Tokyo,366
181,44,Niigata,1463
181,44,Tokyo,402
181,45,Niigata,1461
181,45,Tokyo,522
181,46,Niigata,1236
181,46,Tokyo,506
182,1,Tokyo,142
182,2,Tokyo,196
182,3,Tokyo,199
182,4,Tokyo,190
182,5,Tokyo,203
182,6,Tokyo,177
182,7,Tokyo,170
182,8,Tokyo,174
182,9,Tokyo,214
182,10,Tokyo,186
182,11,Tokyo,152
182,12,Tokyo,145
182,13,Tokyo,135
182,14,Tokyo,177
182,15,Tokyo,152
182,16,Tokyo,123
182,17,Tokyo,103
182,18,Tokyo,110
182,19,Tokyo,142
182,20,Tokyo,132
182,21,Tokyo,114
182,22,Tokyo,135
182,23,Tokyo,126
182,24,Tokyo,119
182,25,Tokyo,135
182,26,Tokyo,126
182,27,Tokyo,114
182,28,Tokyo,133
182,29,Tokyo,120
182,30,Tokyo,126
182,31,Tokyo,124
182,32,Tokyo,116
182,33,Tokyo,101
182,34,Tokyo,110
182,35,Tokyo,139
182,36,Tokyo,139
182,37,Tokyo,124
182,38,Tokyo,117
182,39,Tokyo,130
182,40,Tokyo,146
182,41,Tokyo,111
182,42,Tokyo,142
182,43,Tokyo,88
182,44,Tokyo,130
182,45,Tokyo,106
182,46,Tokyo,136
183,1,Niigata,36
183,2,Niigata,37
183,3,Niigata,44
183,4,Niigata,20
183,5,Niigata,20
183,6,Niigata,15
183,7,Niigata,20
183,8,Niigata,19
183,9,Niigata,12
183,10,Niigata,10
183,11,Niigata,26
183,12,Niigata,18
183,13,Niigata,18
183,14,Niigata,23
183,15,Niigata,19
183,16,Niigata,24
183,17,Niigata,30
183,18,Niigata,12
183,19,Niigata,33
183,20,Niigata,20
183,21,Niigata,20
183,22,Niigata,13
183,23,Niigata,17
183,24,Niigata,13
183,25,Niigata,19
183,26,Niigata,16
183,27,Niigata,11
183,28,Niigata,19
183,29,Niigata,9
183,30,Niigata,14
183,31,Niigata,15
183,31,Tokyo,12
183,32,Niigata,13
183,32,Tokyo,13
183,33,Niigata,14
183,33,Tokyo,7
183,34,Niigata,16
183,34,Tokyo,20
183,35,Niigata,17
183,35,Tokyo,12
183,36,Niigata,9
183,36,Tokyo,12
183,37,Niigata,12
183,37,Tokyo,11
183,38,Niigata,14
183,38,Tokyo,16
183,39,Niigata,11
183,39,Tokyo,10
183,40,Niigata,15
183,40,Tokyo,21
183,41,Niigata,20
183,41,Tokyo,12
183,42,Niigata,20
183,42,Tokyo,18
183,43,Niigata,21
183,43,Tokyo,11
183,44,Niigata,16
183,44,Tokyo,11
183,45,Niigata,12
183,45,Tokyo,13
183,46,Niigata,15
183,46,Tokyo,42
184,1,Niigata,121
184,1,Tokyo,760
184,2,Niigata,156
184,2,Tokyo,982
184,3,Niigata,185
184,3,Tokyo,1407
184,4,Niigata,181
184,4,Tokyo,973
184,5,Niigata,208
184,5,Tokyo,1137
184,6,Niigata,183
184,6,Tokyo,1038
184,7,Niigata,218
184,7,Tokyo,1083
184,8,Niigata,187
184,8,Tokyo,1214
184,9,Niigata,210
184,9,Tokyo,1040
184,10,Niigata,202
184,10,Tokyo,1068
184,11,Niigata,152
184,11,Tokyo,906
184,12,Niigata,206
184,12,Tokyo,917
184,13,Niigata,152
184,13,Tokyo,871
184,14,Niigata,190
184,14,Tokyo,909
184,15,Niigata,175
184,15,Tokyo,836
184,16,Niigata,196
184,16,Tokyo,843
184,17,Niigata,97
184,17,Tokyo,760
184,18,Niigata,63
184,18,Tokyo,696
184,19,Niigata,96
184,19,Tokyo,2575
184,20,Niigata,95
184,20,Tokyo,2516
184,21,Niigata,87
184,21,Tokyo,1525
184,22,Niigata,93
184,22,Tokyo,1680
184,23,Niigata,87
184,23,Tokyo,787
184,24,Niigata,63
